cat_user_id,cat_comment_time,cat_user_name,cat_user_comment,cat_user_pic,cat_score
,2017-09-12,E48****50,还蛮好玩的，最好淡季的时候去会好玩点。,,
,2017-09-09,xiaochengphl,"去的时候人不多，项目很多，人少，不用排队，很好玩，很刺激的游戏项目好多。很适合,去玩，感觉还不错，就是天色有点热，有些游戏露天的座位好烫",,
,2017-09-09,_WeCh****328458,开放的都玩了 不错 就是天气太热 工作人员态度热情一个人也让立刻玩 很超值,,
,2017-09-09,M41****257,"不像,有特别为小学生玩的一个区 大部分是机动游戏，1.4以下的都不怎么适合玩。稍微她玩点的项目要自掏腰包。建议中学生去玩，带小孩的就算了",,
,2017-08-31,我是Q宝妈,夜场相当好玩，凉快而且风景美，我去了夜场个白天全天，个人比较喜欢这里的夜场，关键是不晒，而且什么都项目都可以玩,,
,2017-08-30,M22****6333,两个小人玩的都好高兴呢。他说下次还去。特别是7月7号七夕节，特别壮观,,
,2017-08-29,lxt433,"好玩的地方，小孩,常喜欢的地方，很好很好很好很好很好很好",,
,2017-08-28,135****6065,值，建议夏天去，还有水上乐园。巨形青花万达茂，烘托律动大乐园，刺激心脏过山车，水幕投影大烟花，傩景诸多非物质，各具特色喜开颜。,,
,2017-08-28,琛晗,来这里玩一次就可以体验什么是跳楼的感觉，什么是刺激的惊喜，什么是零下15度天涯海角冰川等等太多不一样的感觉了，什么都不想了快来体验一次吧！,,
,2017-08-26,M23****6215,主题乐园很不错，尤其是女儿喜欢。晚上的大湖秀很美，老人喜欢。水幕电影演绎经典传说。,,
,2017-08-26,M23****2053,值得一去，很好玩，就是一上午玩不到九个项目！,,
,2017-08-25,M23****3076,"万达乐园风景好，玩的东西多，,也很美，值得大家去玩。",,
,2017-08-25,M22****8708,"下次还要去玩，比上海的那个,的好玩",,
,2017-08-25,M23****3005,"建造风格及相关标识有待提高。假期实习生对门票的相关校验及解释亦有待提高。较高比例的一些,暂停营业确实是一笔遗憾的意外！",,
,2017-08-24,Tina梅,"不错的地方，开学前带宝贝过来小游，一个,却可以带给整个城市的一切壮观景象，宝贝玩的舍不得离开，看来不久的某天又要带这个家伙来了，",,
,2017-08-23,M23****2892,有很多项目没有开，就是等，人多的排队要等，人少的要等够数，不是很好,,
,2017-08-23,M23****1835,南昌万达真的很棒，期待很久了，服务很热情，就是里面的饮料很贵，建议大家自带，还有良心建议不要一开始就过山车，太太太刺激了,,
,2017-08-22,M23****8279,真的挺好玩的，尤其过山车，真的是太刺激了,,
,2017-08-22,_WeCh****98301,"刺激好玩,配套住宿也不错啊！",,
,2017-08-21,_WeCh****041072,第一次主题乐园玩，上午人特别多，下午三点以后好点了，最喜欢仙女奇缘里面的项目，以后还去挑战下刺激的项目，小孩特别开心，玩的特别hi,,
,2017-08-21,Kingber,非常值得去，很好玩，设备很多！去了不会后悔，比迪士尼好玩多了！,,
,2017-08-20,_WeCh****304544,好玩度高，，，，设施齐全，，，种类很多,,
,2017-08-19,_U4****4419,88买的晚场·还不错，没太多人，排队时间不长，但是大型项目6点半就结束，所以要安排好时间,,
,2017-08-19,_WeCh****40015,这里好玩，真得好玩，挺刺激的，大家很值得来挑战一下哦！各种各样的，应有尽有，大人，小孩，老人，都可以玩，更重要的是，玩累了， 还可以尽情的享受南昌美食…,,
,2017-08-18,_WeCh****53869,玩的超级爽。宝贝特别开心！第三次来了！,,
,2017-08-18,萝卜皮小姐,节假日人挺多的  而且暑假挺晒 刚开业去的时候还有几个游乐设施没有开放  旋转木马那些比较适合小孩子玩的关闭的挺早的,,
,2017-08-17,159****6626,玩的都是升升降降，冲冲转转，建议丰富一下,,
,2017-08-16,_WeCh****934102,，简直太刺激太过瘾了……,,
,2017-08-16,_WeCh****659916,非常好玩，有刺激感强的，也有温和玩法的。不虚此行,,
,2017-08-15,M22****0721,早上一大早就去了，玩了好多东西，真的蛮不错的，特别是还玩了最高的过山车，下来整个腿都是软了，值得推荐。,,
,2017-08-15,_CFT01****4418990,和朋友星期五去的，去的晚人太多，只玩了个小鬼屋。。,,
,2017-08-14,M55****099,带了三个弟弟去玩，没考虑到小孩很快就会累，到了下午就吵着要回家，好多项目没玩到。有一个窍门分享给大家，刚进去的时候，大家都是从第一个项目开始玩起，人都集中在一块，需要排很长的队，这时候后面的项目人很少几乎不用排队，把顺序反过来就可以节省很多时间。一天玩了14个项目，感觉还是很值的，玩刺激的之前先热热身，不然小心脏会受不了哒~,,
,2017-08-13,_CFT0****4293,好刺激，玩的好嗨，跟朋友说好了下次还去玩，就是星期天人有点多。,,
,2017-08-13,星际海空,非常值得一玩，项目多而全面，大型刺激类项目玩得很有感觉，心跳加速，失重，头晕，脚软，尖叫。应该是国内为数不多的游乐场了。,,
,2017-08-12,137****3222,吃的东西太贵！赚钱第一，服务还是可以！,,
,2017-08-12,甲霸爱睏,不好玩，比方特还差点了，园中园收费项目不少,,
,2017-08-11,甲霸爱睏,"不值得来玩，比任何一家方特还是有很大距离的，园中园收费项目不少，景色一般；王董想用此乐园堵击,，想法是美好的，至少还是想。",,
,2017-08-10,M60****787,非常好玩，门票也不贵，我们买的是夜场，下午4点到晚上9点，体验了下体验了三大过山车的两个，还差一个没玩，不过还是很爽的，非常刺激，夜间还有灯光展，蛮震撼的，值得一去！（玩的时候没想到拍照，只有晚上的图）,,
,2017-08-10,_WeCh****177625,值得去，很好玩，我会介绍朋友去,,
,2017-08-10,M22****8716,吃的东西太少，空调区太少，南昌这种火炉真的没空调活不了！,,
,2017-08-09,M26****500,云霄飞车一定要去玩，很值得。棒极了，特刺激。,,
,2017-08-08,尽量电池,"国内现,种规模的游乐场都差不多，肯定是比不上迪士尼的。",,
,2017-08-08,M23****5580,里面的游乐设备还是挺好玩的 挺刺激的  玩的很开心  就是里面的食物和水 太贵了 五块钱一瓶的冰露。饮料十块钱起步。一个饭 四五十块钱，这个真的有点坑。 建议自己带水 食物不需要太多 玩嗨了 不会想到吃。要玩越龙门的 一定一定在外面买一次性雨衣 外面十块钱四件 里面十块钱一件！！！  总体来说玩的很开心 很解压,,
,2017-08-08,M23****4617,都挺好的。就是有点热。暑假人太多了。,,
,2017-08-07,M22****9663,"很可惜没有到竹林绿蟒 云霄飞车超级可怕 有胆量的可以试试 到鬼屋的时候全程闭眼尖叫估计鬼都要被我们吓死了 总之还是非常好玩非常刺激 而且一定要做好防晒准备 不然,伤的",,
,2017-08-07,_WeCh****998917,"不好玩！说实在的，挺失望的。去了,和横店的,，这个是最不好玩的！",,
,2017-08-07,_WeCh****412562,好玩！有些还挺刺激的，就是天有点热。,,
,2017-08-07,M23****4473,好玩，服务态度也好，适合家人游玩。,,
,2017-08-05,M23****9219,全国最高最快的过山车 全国木质最长的过山车 跳楼机 满足了 但是坐过山车的时候，为什么我感觉脖子快要脱节了，是不是平时扭脖子扭太多  过山车做够了 以后不要再轻易尝试了[捂脸][捂脸][捂脸]因为真的吓人,,
,2017-08-04,M22****8723,总体不错，但晚场很多设备都关闭了，有点可惜。建议在6.30之前把该玩的项目给玩完了。特别是仙女奇缘场，6.30就会关闭。 不过总体来说娱乐性很不错，乐园里的商店也没有很坑，价格还算平价。另外晚场的声光表演很不错，值得一看。,,
,2017-08-04,M96****32,可以玩一天，边上吃饭、看电影、购物很丰富。,,
,2017-08-04,_CFT0****7532,很好很好 不错的项目 就是太阳大了点,,
,2017-08-03,M23****5959,可以来玩要省钱要多在网上看一下计划好,,
,2017-08-03,_WeCh****924193,南昌万达主题乐园有大人玩的比较刺激的跳楼机和两个我个人觉得很好玩的过山车，也有适合年龄比较小的孩子玩的室内游戏，玩的项目也比较多。,,
,2017-08-03,M23****3184,"第一次去南昌万达主题乐园。作为家门口的游乐设施，我们很为南昌人自豪。 ,非常有特色。三伏天进冰雪世界，那叫一个爽。有机会还会来玩。",,
,2017-08-02,zhe****ino1,"之前去过两个,，也去过长隆，与之相比，南昌万达的性价比还是很不错的，卫生、设备、服务都不错，,零食的价格也比较亲民。因为是工作日去的，游客也不太多。提几个可以改进的地,：交通不算便利；只有门口发地图，上面也没有标巡游和灯光秀的时间；适合1米2以下小朋友的项目还是不太多。",,
,2017-08-01,M18****805,以上的小孩会玩得比较开心,,
,2017-07-31,M22****0649,还不错！玩了下午午都不够，可能是下雨的缘故吧，有些玩不了，但整体还可以！服务人员态度也很好。玩的都挺开心的，就是走的累了点！哈哈,,
,2017-07-30,张ZXY,被坑了，妈的管理不当，上当受骗，到处都有卖票的，比窗口贵！！！,,
,2017-07-28,_WeCh****79051,过去的时候在装修，好多项目没能玩，其实还不错,,
,2017-07-26,M39****515,特别好的体验，其实在乐园里转转就超值，而且还有飞跃江西和大湖秀。精彩！,,
,2017-07-25,_WeCh****514308,挺好的好热好热好热好热好热好热好热好热啊,,
,2017-07-23,张婷婷,主题乐园蛮不错的，孩子们玩的很开心,,
,2017-07-23,李德巴赫左宗棠,挺好玩的，工作人员态度好，一次很好的游玩,,
,2017-07-22,_CFT0****2314,"太刺激了，终生难忘啊。来到园区门口的建筑,气派，进入园区仿佛来到了游乐王国，流连忘返啊，,有乐趣，唯一不满意的地方就是吃饭太贵了。",,
,2017-07-20,_WeCh****632848,去过上海的欢乐谷迪士尼，感觉这里的性价比还是很高的，人没那么多，等待时间短，项目也很刺激，和小伙伴一起去毕业行是不错的选择,,
,2017-07-20,lulu090315,"各个,都不错，好玩，有趣，但是好几个项目都暂停，还有就是所有游乐场所的通病，东西贵的～～～～，所以还是要自己带东西去吃，我就没带，所以花了钱吃不好",,
,2017-07-19,火火的路四喜,在万达茂商区，目前已经是南昌比较主流的游乐场了，去的时候是大夏天，没给我晒死，所以千万别太热去，人挺多，所以一般游乐场的通病——排队，这也少不了，尤其是有意思的项目更是人多，（内心os：他们都不怕晒咩），那个大型的木质云霄飞车是一定要尝试的罗，我一恐高症患者来这真就是浪费钱的，哈哈哈！ 不过周末晚上七点多，喷泉那会有灯光烟火秀，那个太值得一看了，真心震撼壮观，据说表演一次的成本都...,,
,2017-07-19,_CFT0****3354,挺好玩的，绿莽蛮好玩的，喷泉表演太漂亮了,,
,2017-07-18,_CFT01****3371852,4个过山车值得推荐，这4个必须玩,,
,2017-07-17,M27****546,主题乐园还不错，就是天气实在是太热了，人多的项目要排队一两个小时。海洋乐园不建议去 性价比不高 海洋动物不够热带雨林动物来凑,,
,2017-07-15,Wayne,超级值。表演很惊艳 也很刺激 满分,,
,2017-07-15,M22****8505,太垃圾了，不负责任了，买了票不能玩，也不能退，客服还不让退票，又要不了，真是醉了，再也不到这买了，垃圾，大家还是小心点，真是吃一堑长一智，心塞,,
,2017-07-14,206****977,女儿中考完，跟同学一起去的，据说好玩，玩的好开心，里面好多项目.,,
,2017-07-12,古斯塔沃爱工作,跟男盆友一起去，超级好玩，工作日去的人也不多，很多项目玩了好几次，所有的过山车都体验了，结束了还想要，就是里面的吃的太贵了，感觉还不错。,,
,2017-07-11,_CFT01****7390355,好刺激，特别是高的真的很刺激，,,
,2017-07-09,_CFT0****6009,里面的吃的巨贵，建议上午进去玩到下午两三点出来可以到外面吃，还不错,,
,2017-07-09,xh825,去万达停车要收费了，不会再考虑去了,,
,2017-07-07,_WeCh****403268,玩的超开心，很漂亮，就是很可惜我恐高，太高的项目我都不敢玩，很值得玩一玩,,
,2017-07-06,M58****850,那天下雨，价钱是便宜！总体还不错！,,
,2017-07-06,M22****6587,很值得去。 太阳有点晒。 排队不用很久。,,
,2017-07-05,M52****070,还不错 可以经常去玩玩 就是人太多了,,
,2017-07-05,_WeCh****256109,太好玩了，这门票也很值，同学在淘宝买的门票都进不去，搞的买了一张，我就这样自然的取了票，然后里面风景也不错，游乐设施很好玩,,
,2017-07-04,峰度06,"小孩子刚刚暑假乘着出差的时候一起带过来抽空去，小孩子还小基本大型的都玩不了，可惜了！总的来说价格便宜，适合,出游！",,
,2017-07-03,_CFT01****8040590,总体感觉万达很好玩不过 我们去的时候下雨了 没怎么玩,,
,2017-07-03,_WeCh****345795,觉得挺好玩的啊，我有点恐高但我坚持去啊！,,
,2017-07-02,一只清茶,很好玩，如果只是为了玩项目，建议不要在周末，节日去玩。,,
,2017-07-01,M22****0255,下雨啥都没玩成，但电影乐园的飞跃江西非常值得一看！,,
,2017-06-30,_WeCh****265665,设施很好玩  场所很大  值得去玩,,
,2017-06-29,M22****6558,很不错啊！景色很美，仙女湖非常的不错哈，赞赞赞,,
,2017-06-29,祢很好看,很大很好玩啊，值得去一趟，设备齐全，风景一般,,
,2017-06-23,康杭马奥艾略特,非常刺激  非常好玩  只是突然有点小雨   但是我走的刺激路线预想是项目都玩过  很过瘾   工作人员服务态度也好,,
,2017-06-21,嘻嘻茜茜xixi,很刺激，很好玩，但食品太贵了！,,
,2017-06-21,M22****5994,很好玩哦！也有很多宝宝玩的东西，这次没坐过山车有点可惜，下次一定去,,
,2017-06-18,囍猫女,去的时候阴天  很好 nice,,
,2017-06-14,M22****1898,很不错，特别是江西飞跃，其他也不错。,,
,2017-06-14,M30****99,在江西算好的了，周末人多玩东西排队很久，吃饭贵,,
,2017-06-13,M22****8457,非常好， 特别是飞越江西很值得一看，云霄飞车真是让人又害怕又惊喜，不过游玩的时候一定要注意安全！,,
,2017-06-12,撸撸啦啦,"凤舞九天   竹林绿蟒   龙飞凤舞   ,   鱼跃龙门    适合情侣和小仙女们玩的仙女奇缘主题乐园    建议在阴天去  不热  买水也能少花点钱 在人少的时候多玩几个刺激的项目 不枉费花了的money",,
,2017-06-12,mamda,好玩，大清早就爬起来去，挺好的天气也很好，11点进的，发现好多节目都没多少人排队，几乎把所有的节目都玩了😄,共9张》,
,2017-06-10,M12****148,天气好，人少，夜场的票，很值得，时间紧，不用排队，还有一些个没玩到，有点可惜，喷泉很震撼，穿越江西也好看，就酱，么么哒。,,
,2017-06-10,悠然,很好玩，下次还会在去！！！！！,,
,2017-06-10,0风中阳光0,环境优美，室内整洁舒适。推荐大家入住。,,
,2017-06-09,M60****948,不错呢，就是5点钟入场有点热，然后有的设施明明还没关门，工作人员就不见了！,,
,2017-06-08,M22****5030,前几天去的，今天又去玩了。买了七张票？带妈妈和阿姨们去的朋友们去得！飞越江西很好玩！值得大家去体验下！可以看到整个江西的风景。,,
,2017-06-05,M24****921,还不错 很好玩 价格实惠 取票方便,,
,2017-06-04,M56****689,好呢好呢 好玩 去过两次了 哈哈,,
,2017-06-04,M22****0005,非常好玩又刺激，一家从小到老都可以让你玩嗨，本人最喜欢的是看飞越江西，真的是有种身临其境的感觉，春夏秋冬都带你玩了个遍，太壮观了,,
,2017-06-04,M22****5030,五点钟进去玩了两个小时。其实也挺好的，没什么人排队。玩的蛮开心的！只是里面太大，走了很多弯路。有的项目还来不及玩。下次有空还会进去玩哦。,,
,2017-05-31,M36****897,和室友一起去的超值之前花一百多去还得排队几个小时  这次去玩  包场一样完全不需要排队  想玩的都玩了一遍 非常超值,,
,2017-05-31,M42****802,玩的项目特别多，本人建议开园，从里面往外玩，能少排队,,
,2017-05-30,_WeCh****644424,很好玩 孩子玩得非常开心！就是里面东西太贵了！一瓶水10块！饭也贵！但是总体还不错！有个小点孩子玩得室内！还不错！一家老小都很开心！,,
,2017-05-30,后知后觉,酒店和主题乐园都还不错，小朋友和大人玩的很开心。,,
,2017-05-30,龙神皇陛下,非常刺激的游乐主题公园，小朋友的最爱。,,
,2017-05-29,M61****890,南昌万达主题乐园挺好玩的，还有小朋友玩的，景色也可以。,,
,2017-05-28,莫莫,进到乐园里玩的第一个项目就是丛林绿蟒、超级好玩又惊险。赞赞赞！,,
,2017-05-23,_CFT0****3678,怎么样可以拿内部价110啊？求介绍,,
,2017-05-21,_WeCh****745665,～9元购票～无敌了～哈哈哈～好耶～,,
,2017-05-21,_CFT0****1606,带小孩子们去一定是一件很有趣的事情,,
,2017-05-20,M58****631,，在南昌市九龙湖新区888号，然后里面有许多游戏，可以过山车，可以大摆轮，总之非常刺激非常好玩，以后可以去试试，就是门票还好吧，有点店小贵。,,
,2017-05-18,_CFT0****8047,总体不错。。注重玩的别买夜场票。。玩不到几个刺激的 。。 夜场音乐喷泉挺美的。。,,
,2017-05-17,_WeCh****22734,人不多，有些设施不完善，有些大项目没有开放,,
,2017-05-16,_WeCh****39988,特别刺激更好玩，早上去玩一天好爽的,,
,2017-05-15,yueyingpiao,"可以带小孩去玩，是江西最大的游乐场，旁边是万达,。",,
,2017-05-14,M22****5891,不错，景色哈哈哈哈哈哈哈哈哈哈哈,,
,2017-05-13,Y少少少少少少,不错,,
,2017-05-08,木子尹J,"万达集团,里造了一个城，,，应有尽有……",,
,2017-05-08,晨曦初露1216,那晚上的票，超级划算，新用户还减30块，那就是9块钱，随便玩，还可以看飞越江西和大湖秀，没啥人，大项目停了，其他不排队超级爽。31号前还是这个价格，叫我雷锋哈。,,
,2017-05-06,M38****321,飞跃江西非常震撼，你值得拥有。体验比这个项目的名称要好100倍。,,
,2017-05-02,M52****727,非常好很好玩，好刺激好评就门票贵啊，地方也算大,,
,2017-05-01,_WeCh****63425,五一去的 人超多 一个项目就能排两个小时,,
,2017-04-30,_M13****3372,办了年卡，玩过很多次了，这次是带老人去。现在停车要收费了，而且很贵，玩一次就要二三十元停车费，不合理。等年卡到期后就不会再去了,,
,2017-04-30,_WeCh****71354,优秀的鹰派会生出悲悯，优秀的鸽派会长出骨头。就好像最好的男人和女人，往往会拥有类似的美德，男人会变得温柔，女人会变得坚强。最好的人格是雌雄同体的，这句话并不夸张。——熊太行,,
,2017-04-30,_WeCh****36661,好刺激，有些项目不敢玩呢，人太多一天才玩4个项目，一直在排队中,,
,2017-04-30,hsy888,很值得去的地方，设施齐全，尤其是厕所很多，就是不该小长假来，排队时间太长了！,,
,2017-04-29,hsy888,超级棒，值得带小孩来玩玩！周围环境也不错！,,
,2017-04-28,300****697,门票稍微贵一点，玩的开心，设施齐全,,
,2017-04-26,菜尾蝗,"下午听说万达主题乐园晚上有水上烟花汇演，我们就进去玩了夜场。下午进去太阳不大，排队也不长，很多项目可以玩。我们从竹林秘境，可以玩大青虫，云中仙居，凤舞九天，竹林绿蟒一路玩到潘渔家,开心快乐的一天。最后到湖边看烟花表演。太多刺激的项目，不断传来尖叫声，激流勇进，凤舞九天，跳楼机。玩了几圈下来，你会把所有的烦恼都忘掉。直到夜幕来临。晚上在,边，灯光璀璨，一场声光电烟火的表演上演...",共17张》,
,2017-04-21,E48****50,园区不是很大，三个过山车比较有特色。,,
,2017-04-17,M59****592,非常好玩，过山车什么都刺激，飞越江西最好玩，非常值得去玩，工作人员的态度也非常好，吃的东西多，玩的东西也很多，大人小孩都满意,,
,2017-04-16,M56****066,网上订的票，然后进门有48的券的，被他们拿去兑换了，真坑，,,
,2017-04-06,M22****513,不是太小，不是太老，不是太胖，有一定胆量，那么你能玩得很哈皮,,
,2017-04-03,M57****123,去的话一定要玩云霄飞车，惊险，刺激，值得一玩。,,
,2017-03-30,悠悠哒哒,"我订购的是万达嘉华度假酒店的套票。千万不要跑去万达嘉华酒店，不是一个地方，我就看掉了度假两个字。跑了冤枉路啊。万达嘉华度假酒店包含湖景房双人床。早餐自助。两张,的票。酒店室内室外都有儿,，二楼有健身中心，游,是冷水，要恒温德要去隔壁的文华酒店，只需要房号就可以。有个宝宝感冒了，我们泳衣泳帽都带了但是没有去。 还是很划算。入住还是很快的。押金500元，前台的工作人员很...",,
,2017-03-29,_WeCh****74394,我大概三点左右的样子到了万达茂，先去验票，四点钟才能去游乐园，然后就先去了飞跃江西，还不错，四点左右进了游乐园，没什么人排队，还挺好的，六点钟就关闭了所有项目，六点左右，我就出来了。我很纳闷为什么六点钟就关闭了所有项目，我已经六点钟才进园刚开始玩呢。,,
,2017-03-26,266****128,去的那天天气很好，最重要的是园区人不是很多，每个项目排队时间很短，还有的基本不要排队，比较适合小朋友游玩。园区不是很大，每个项目挨着很近。,,
,2017-03-03,_WeCh****23173,项目特别多，和朋友们玩了一天，,,
,2017-02-27,YY丽丽,玩了一天，突然感觉一切都是浮云，特别是坐完龙飞凤舞，以后都不打算坐过山车了，特别是不喜欢刺激的小女子千万不要尝试，我觉得我还是喜欢夜晚的喷泉，。,,
,2017-02-19,_CFT01****7745153,情人节去的，刚好情侣票好便宜，人也并不是很多。上午的话有些玩的需要排好久队，但是到了下午就基本不用排队了，。表示还是值得去的,,
,2017-02-17,_CFT01****5407452,很好玩，大家可以组团多一些朋友去玩耍,,
,2017-02-13,_CFT01****2247054,好好玩，真的超刺激！推荐一下。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,,
,2017-02-12,东东,很多刺激的项目！是淡季去的都没有排队，感觉很不错,,
,2017-02-11,,"很值得去玩玩。里面很大，娱乐设施不限次数玩。一个儿,，也满足了小朋友的需求。特别是焰火晚会，很漂亮。",,
,2017-02-11,150****1572,去的人很多，里面玩的设施超多，比较high,,
,2017-02-10,M48****847,去了绝对值，项目多又好玩，最刺激的就是云霄飞车。,,
,2017-02-07,饺儿,整个乐园主打中国风，经典项目确实刺激，其它项目没迪士尼的科学含量高。 孩子们比较喜欢，亲子游不错的推荐。带孩子来玩从左边玩起，因为有七彩乐园主要就是给孩子玩的。 园区正餐从量上看，比迪士尼分量多，味道伯仲之间。 淡季游人较少，基本不用排队感觉很好。,,
,2017-02-05,雾里看花_123,是孩子们的乐园，里面有许多游乐项目供孩子们玩耍，宝贝们来到乐园，都不会说累了，个个都生龙活虎的。可把我们这些大宝贝们累趴了。,,
,2017-02-04,拉根贺若弼,没有想象中那么好，今天过去很多原订的节目未全演出，好像万达乐园今天所有员工在走过场，除了瓷器剧场可以看一下，没有什么好看的。,,
,2017-02-03,M11****858,这里值得去玩，小孩大人都玩得太开心了晚上的景色非常的美。,,
,2017-02-03,第一次,通票内部还有收费项目，商品价格贵，项目重复性大，万达有点忽悠人,,
,2017-02-03,_WeCh****68129,园区很有中国特色，我和孩子年初六去的，有庙会，地方小吃和各种民间表演，很热闹也很有年味，游玩项目也很紧凑而且排队人不多，玩了一整天都不觉得累，,,
,2017-02-03,淘气达人MaMa,就是普通的公园弄的场地大了些，里面对孩子身高限制的多，1米以下的孩子最好别带去，优几项可玩，另外一些可玩的都要另外收费。门票价格对于南昌来说很高，里面卫生不行，管理很乱。工作人员一看人多总让你去别的项目玩，这很讨厌。想玩的好，最好是1.4米以上，150斤以内的人去。而且不理解的是从检票口进来后直接把整张门票给收走，不是把副券收走就行吗？不知万达此举几个意思。最好风和日丽的日子去，不然...,,
,2017-02-02,i米苏,孩子的乐园，设施和项目都挺不错的，就是吃的东西少且贵，这点不好，吃不好，也玩不动了。,,
,2017-02-01,_WeCh****10903,"设施非常齐全，节目也非常丰富，非常适合年轻情侣和,旅游，一些项目很刺激但是也有适合小朋友玩的活动，而且还有节目的循环表演，玩的非常开心。",,
,2017-02-01,M20****439,性价比不错小朋友很喜欢，还挺适合一家人去的!,,
,2017-02-01,_WeCh****96502,"买的夜票里面有个很大的儿,小朋友在里面玩得很开心凤舞九天很惊险刺激过山车和大摆锤没坐还看了喷泉秀发现喷泉和烟花很配啊总之景色很美很值",,
,2017-01-31,M12****171,灯光秀很漂亮，春节期间的节目很丰富,,
,2017-01-30,111****825,"很好玩特别是竹林秘境的大青虫，凤舞九天。景区内的景色也很美！晚上亮灯以后到处,辉煌就象琼楼玉宇一样！晚上的灯光秀，水秀表演也特别惊艳！",,
,2017-01-30,M45****840,三种过山车都坐过了，还行吧。其他的就感觉不太刺激了，和堂弟两个人一起去玩的，那天下午三点就闭园了，最推荐云霄飞车~地方也比较还找，除夕那天去还免费停车呢，就是门口有好多问我们要不要票的黄牛，店家要好好管管了,,
,2017-01-28,lyn妮,"很好玩，过山车全球最高，,也是独一无二的，体验了一次刺激的旅程！",,
,2017-01-22,_U4****7861,怎么说，难得放假去一次，首先性价比不错，358两大一小，南昌万达游乐园的东西质量还是很不错，指的是玩的项目都比较上档次，相对国内来说，配套也不错，唯一不足是里面没有特技电影体验，总体说，值得。,,
,2017-01-22,刚刚先生,公园还不错，带孩子过去挺好得。,,
,2017-01-16,M10****193,1米以下小孩确实没什么玩的，除了室内的那个七彩天地，滑滑梯小小孩玩要看好了，我崽就摔了嘴唇都肿了。过山车确实过瘾，刺激好玩！,,
,2017-01-15,M45****166,木制过山车非常不错，老少皆宜的游乐园,,
,2017-01-11,_CFT01****4060300,云霄飞车，绿林巨蟒挺刺激的！太棒了！,,
,2017-01-09,_WeCh****48509,挺好玩的。孩子们很开心。住的地方也近。,,
,2017-01-03,蓝草1,头朝下的过山车让人坐的怀疑人生，其他的还不错。跳楼机失重感很强，丛林巨蟒过山车时间长，但坐在坐第一排缺点刺激感。总体来说很不错的,,
,2017-01-01,_WeCh****71671,nice……♥♥♥♥♥♥♥♥♥,,
,2016-12-31,_WeCh****16234,"因为是跨年，所以人特别特别多，里面的项目，又刺激又浪漫，悬挂的过山车,有趣，人流大的时候，一个人气项目要等一到两小时，夜晚的景色特别有魅力，值得情侣出游或者和家人朋友一起。",,
,2016-12-21,M18****873,"万达的瓷器楼里的，海洋世界就是坑人，没有什么海洋动物，消费不低。建议在窗口买联票（电影公园,洋世界）",,
,2016-12-21,zy3417,其中有两种过山车最刺激还有电影乐园的那个球状3D视觉感官效果很爽,,
,2016-12-19,D17****374,上周末区时人流量不是很多，排队时间大概每项5至10分钟，因为冬天水上项目偏冷门，过山车需要胆子大的人坐，绿蟒蛇实在不敢，值得一去，工作人员态度业挺好，去时刚好有万达员工在里面玩撕名牌游戏，好欢乐呀,,
,2016-11-30,张燕清,值得去，万达集团旗下第一家万达旅游城坐落南昌九龙湖，三大过山车刺激，很有失重感，各个主题乐园，还有飞跃江西，海洋公园，值得一去,,
,2016-11-28,_WeCh****57659,"太美了以后一定要,还要选人少的时候各种玩不用排队",,
,2016-11-21,M38****695,很好玩，风景很美。玩的好刺激。,,
,2016-11-21,_WeCh****47719,还不错，如果门票再减掉价就更好了,,
,2016-11-20,_CFT01****4945502,去的那天下了一些小雨点，但运气好的是不影响大部分游玩设施的运行，把所有最刺激的项目都玩了至少一遍。尽管下雨天，但很多游玩设施还是有很多人排队，最喜欢丛林绿蟒，凤舞九天，跳楼机，不一样的刺激。,,
,2016-11-08,_WeCh****19074,玩的还开心，竹林绿莽超级刺激下来的时候腿都是麻的。云宵飞车也比也比其他的地方大得多坡度也更峭。身边的朋友都玩了两次还是不过赢,,
,2016-11-07,ymsyms,好，订票没收到验证码，取票再联系客服，很快解决，十多分钟后取到票。很好！天气也不错，很适合游玩。当天人也多，大部分项目排一两轮队，就可排上。,,
,2016-11-06,M48****026,这里很好玩，很刺激，我笺一次来南昌万达主题游乐场，玩了一天，每个7页目都玩3，非常刺激，特别是夜晚水上喷泉表演，美极3。,,
,2016-11-06,205****206,这里项目多，适合游玩，刺激项目多。,,
,2016-11-05,M48****703,玩的蛮多的 人少 不用排队 体验不错 性价比高,,
,2016-11-04,M27****373,项目好多，太刺激了，想来的玩的朋友做好准备.一定包你满意.................................,,
,2016-11-04,高恩莱宾孟尝君,位于南昌市，地理优越，值得一去。,,
,2016-11-02,A豪丶qy,还算可以，白天比较好玩，晚上好多项目都关闭了！,,
,2016-10-31,136****6095,星期一去的人特别少，基本上想玩的项目都玩上了。表演都很好看。就是位置太远了。玩完游乐园出来就是万达茂，还能进去吃吃饭。,,
,2016-10-31,M48****440,真的腌菜味都没有 进场之后 里面基本也没什么人 人不多 cos人也不多 这个万圣节只能呵呵,,
,2016-10-30,M48****100,已经去了三次了超级好玩刺激特别是那个最高的过山车和最长的木制轨道过山车,,
,2016-10-26,298****355,南昌和合肥都有万达茂挺不错的值得一去……,,
